"Session","Project.Code","Session.Message","Session.Note","Record.","PIT.Tag","SRR.Code","Event.Type","Length","Weight","Conditional.Comments","Text.Comments","Event.Date","Event.Date..PST.","Event.Site","Life.Stage","Brood.Year","Migration.Year","Spawn.Year","Release.Site","RKM.Mask","RKM.Ext","Release.Temp","Release.Date","Release.Date..PST.","Tagger","Organization","Capture.Method","Mark.Method","Mark.Temp","Hold.Temp","Raceway.Transect.Tank","Hatchery","Stock","Latitude","Longitude","Lat.Long.Source","Detail.Note","Second.PIT.Tag","Coded.Wire.Tag","Card","Genetic.ID","Scale.ID","Coloration","Acoustic.Tag","Position","Radio.Tag","Stubby.Dorsal","Other.Tag","CRITFC.Comments","Marine.Mammal","Hook.Damage","Injury","Condition","Net.Damage"
"OJD-2020-218-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",21,"3DD.003D365AF1","35U","Mark","725",NA,"AD AT MT RF",NA,"8/5/2020 10:22","8/5/2020 9:22","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"8/5/2020 10:22","8/5/2020 9:22","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,NA,NA,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",3,NA,"No",NA,"","Yes","No","GASH",3,"No"
"OJD-2020-218-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",22,"3DD.003D365B3B","35U","Mark","705",NA,"AT CY MT RF",NA,"8/5/2020 10:27","8/5/2020 9:27","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"8/5/2020 10:27","8/5/2020 9:27","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,45.649769,-121.936432,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",4,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-218-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",23,"3DD.003D365B2F","35U","Mark","690",NA,"AD AT MT RF",NA,"8/5/2020 10:29","8/5/2020 9:29","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"8/5/2020 10:29","8/5/2020 9:29","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,45.649899,-121.936409,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",5,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-218-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",24,"3DD.003D365B0E","35U","Mark","680",NA,"<2 AD AT MT PA RF",NA,"8/5/2020 10:35","8/5/2020 9:35","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"8/5/2020 10:35","8/5/2020 9:35","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,45.649841,-121.936073,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",6,NA,"Yes",NA,"","No","No","MM",3,"No"
"OJD-2020-218-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",25,"3DD.003D365AE8","35U","Mark","715",NA,"AT MT RF",NA,"8/5/2020 10:39","8/5/2020 9:39","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"8/5/2020 10:39","8/5/2020 9:39","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,45.649879,-121.936218,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",7,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-218-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",26,"3DD.003D365AE2","15U","Mark","925",NA,"AD AT MT RF",NA,"8/5/2020 10:42","8/5/2020 9:42","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"8/5/2020 10:42","8/5/2020 9:42","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,45.649849,-121.936142,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",7,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-218-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",27,"3DD.003D365B17","15U","Mark","625",NA,"1< AT MT RF",NA,"8/5/2020 10:48","8/5/2020 9:48","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"8/5/2020 10:48","8/5/2020 9:48","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,45.649841,-121.936157,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",8,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-218-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",28,"3DD.003D365B00","35U","Mark","655",NA,"AD AT MT RF",NA,"8/5/2020 10:53","8/5/2020 9:53","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"8/5/2020 10:53","8/5/2020 9:53","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,NA,NA,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",8,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-218-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",29,"3DD.003D365B07","15U","Mark","485",NA,"AD AT MT RF",NA,"8/5/2020 10:55","8/5/2020 9:55","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"8/5/2020 10:55","8/5/2020 9:55","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,45.649849,-121.93634,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",9,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-219-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",1,"3DD.003D365AFD","15U","Mark","505",NA,"AT MT RF",NA,"8/6/2020 7:01","8/6/2020 6:01","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/6/2020 7:01","8/6/2020 6:01","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.650028,-121.936287,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",1,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-219-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",3,"3DD.003D365AFF","35U","Mark","645",NA,"1< AD AT MT RF",NA,"8/6/2020 7:58","8/6/2020 6:58","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/6/2020 7:58","8/6/2020 6:58","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.64967,-121.935959,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",1,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-219-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",4,"3DD.003D365B10","35U","Mark","740",NA,"1< AD AT MT RF",NA,"8/6/2020 9:06","8/6/2020 8:06","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/6/2020 9:06","8/6/2020 8:06","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.64962,-121.936203,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",2,NA,"Yes",NA,"","Yes","No","GASH",3,"No"
"OJD-2020-219-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",5,"3DD.003D365AE7","35U","Mark","600",NA,"AD AT FU MT PA RF",NA,"8/6/2020 9:09","8/6/2020 8:09","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/6/2020 9:09","8/6/2020 8:09","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.650242,-121.936172,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",3,NA,"No",NA,"","No","yes","HD",4,"No"
"OJD-2020-219-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",6,"3DD.003D365AEB","35U","Mark","660",NA,"1< AT CY MT PA RF",NA,"8/6/2020 9:25","8/6/2020 8:25","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/6/2020 9:25","8/6/2020 8:25","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,NA,NA,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",4,NA,"No",NA,"","No","No","",4,"No"
"OJD-2020-219-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",9,"3DD.003D365B27","35U","Mark","790",NA,"1< AT MT PA RF",NA,"8/6/2020 10:01","8/6/2020 9:01","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/6/2020 10:01","8/6/2020 9:01","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,NA,NA,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",5,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-219-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",10,"3DD.003D365B03","35U","Mark","585",NA,"AD AT MT PA RF RV",NA,"8/6/2020 10:04","8/6/2020 9:04","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/6/2020 10:04","8/6/2020 9:04","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649761,-121.936157,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",6,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-219-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",11,"3DD.003D365ADF","35U","Mark","610",NA,"AD AT MT RF",NA,"8/6/2020 10:13","8/6/2020 9:13","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/6/2020 10:13","8/6/2020 9:13","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649559,-121.935722,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",7,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-219-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",12,"3DD.003D365B3A","15U","Mark","485",NA,"AT MT RF",NA,"8/6/2020 10:14","8/6/2020 9:14","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/6/2020 10:14","8/6/2020 9:14","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,NA,NA,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",2,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-219-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",13,"3DD.003D365B0F","35U","Mark","745",NA,"AD AT CA MT PA RF",NA,"8/6/2020 10:38","8/6/2020 9:38","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19,"8/6/2020 10:38","8/6/2020 9:38","BRESHEARS L","ODFW","LADDER","HAND",19,19,NA,NA,NA,45.64991,-121.936043,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",8,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",2,"3DD.003D365B15","35U","Mark","625",NA,"<2 AD AT CA CY MT PA RF",NA,"8/10/2020 7:56","8/10/2020 6:56","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19.5,"8/10/2020 7:56","8/10/2020 6:56","BRESHEARS L","ODFW","LADDER","HAND",19.5,19.5,NA,NA,NA,45.65065,-121.937248,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",1,NA,"Yes",NA,"","No","No","N",4,"yes"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",3,"3DD.003D365B1A","35U","Mark","525",NA,"1< AD AT MT RF",NA,"8/10/2020 8:21","8/10/2020 7:21","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19.5,"8/10/2020 8:21","8/10/2020 7:21","BRESHEARS L","ODFW","LADDER","HAND",19.5,19.5,NA,NA,NA,NA,NA,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",2,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",4,"3DD.003D365ADD","35U","Mark","745",NA,"1< AD AT CY MT RF",NA,"8/10/2020 9:05","8/10/2020 8:05","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19.5,"8/10/2020 9:05","8/10/2020 8:05","BRESHEARS L","ODFW","LADDER","HAND",19.5,19.5,NA,NA,NA,45.650108,-121.93647,"GPS",NA,NA,NA,1,NA,NA,"I","ID:",3,NA,"Yes",NA,"","No","No","N",4,"yes"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",6,"3DD.003D365B39","35U","Mark","615",NA,"<2 AD AT MT PA RF",NA,"8/10/2020 9:22","8/10/2020 8:22","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19.5,"8/10/2020 9:22","8/10/2020 8:22","BRESHEARS L","ODFW","LADDER","HAND",19.5,19.5,NA,NA,NA,NA,NA,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",4,NA,"Yes",NA,"","No","yes","HD",5,"yes"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",7,"3DD.003D365B2A","35U","Mark","740",NA,"AD AT MT PA RF",NA,"8/10/2020 9:37","8/10/2020 8:37","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19.5,"8/10/2020 9:37","8/10/2020 8:37","BRESHEARS L","ODFW","LADDER","HAND",19.5,19.5,NA,NA,NA,45.649738,-121.936348,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",5,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",8,"3DD.003D365AF2","15U","Mark","820",NA,"1< AT MT RF",NA,"8/10/2020 9:43","8/10/2020 8:43","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19.5,"8/10/2020 9:43","8/10/2020 8:43","BRESHEARS L","ODFW","LADDER","HAND",19.5,19.5,NA,NA,NA,45.64975,-121.936272,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",1,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",9,"3DD.003D365B28","15U","Mark","500",NA,"AD AT MT RF",NA,"8/10/2020 9:51","8/10/2020 8:51","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19,"8/10/2020 9:51","8/10/2020 8:51","BRESHEARS L","ODFW","LADDER","HAND",19,19,NA,NA,NA,NA,NA,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",2,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",10,"3DD.003D365B0C","35U","Mark","520",NA,"1S AD AT FU MT RF",NA,"8/10/2020 10:19","8/10/2020 9:19","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19,"8/10/2020 10:19","8/10/2020 9:19","BRESHEARS L","ODFW","LADDER","HAND",19,19,NA,NA,NA,45.649799,-121.936119,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",6,NA,"Yes",NA,"","No","No","",4,"No"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",11,"3DD.003D365B34","35U","Mark","830",NA,"<2 AT MT PA RF",NA,"8/10/2020 10:30","8/10/2020 9:30","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19,"8/10/2020 10:30","8/10/2020 9:30","BRESHEARS L","ODFW","LADDER","HAND",19,19,NA,NA,NA,45.649879,-121.936241,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",7,NA,"No",NA,"","Yes","No","MM",4,"No"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",12,"3DD.003D365B23","35U","Mark","545",NA,"1< AD AT MT PA RF",NA,"8/10/2020 10:36","8/10/2020 9:36","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19,"8/10/2020 10:36","8/10/2020 9:36","BRESHEARS L","ODFW","LADDER","HAND",19,19,NA,NA,NA,45.649948,-121.936302,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",8,NA,"Yes",NA,"","Yes","No","MM",5,"No"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",13,"3DD.003BE67AEB","35U","Recapture","785",NA,"<2 AD AT MT RE RF",NA,"8/10/2020 10:38","8/10/2020 9:38","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19,"8/10/2020 10:38","8/10/2020 9:38","BRESHEARS L","ODFW","LADDER","HAND",19,19,NA,NA,NA,45.650002,-121.936302,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",9,NA,"Yes",NA,"change event type","Yes","No","MM",4,"No"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",14,"3DD.003D365B0B","35U","Mark","540",NA,"1< AD AT MT RF",NA,"8/10/2020 10:45","8/10/2020 9:45","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19,"8/10/2020 10:45","8/10/2020 9:45","BRESHEARS L","ODFW","LADDER","HAND",19,19,NA,NA,NA,45.649811,-121.93602,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",10,NA,"Yes",NA,"","Yes","No","MM",5,"No"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",15,"3DD.003D365AF5","35U","Mark","715",NA,"1< AT MT RF",NA,"8/10/2020 10:46","8/10/2020 9:46","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19,"8/10/2020 10:46","8/10/2020 9:46","BRESHEARS L","ODFW","LADDER","HAND",19,19,NA,NA,NA,NA,NA,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",1,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-223-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",16,"3DD.003D365B40","35U","Mark","720",NA,"<2 >2 AD AT LV MT PA RF",NA,"8/10/2020 10:54","8/10/2020 9:54","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19,"8/10/2020 10:54","8/10/2020 9:54","BRESHEARS L","ODFW","LADDER","HAND",19,19,NA,NA,NA,45.649879,-121.936043,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",2,NA,"No",NA,"","No","No","",4,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",1,"3DD.003D365B14","35U","Mark","695",NA,"1< AD AT FU MT RF",NA,"8/11/2020 6:48","8/11/2020 5:48","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 6:48","8/11/2020 5:48","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649979,-121.936302,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",1,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",2,"3DD.003D365B13","35U","Mark","775",NA,"AD AT MT PA PV RF",NA,"8/11/2020 7:39","8/11/2020 6:39","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 7:39","8/11/2020 6:39","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649891,-121.936188,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",2,NA,"Yes",NA,"","Yes","No","MM",3,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",3,"3DD.003D365B01","15U","Mark","675",NA,"1< AT MT RF",NA,"8/11/2020 7:56","8/11/2020 6:56","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 7:56","8/11/2020 6:56","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649769,-121.936317,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",1,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",4,"3DD.003D365B04","35U","Mark","770",NA,"1< AD AT CA MT RF",NA,"8/11/2020 8:05","8/11/2020 7:05","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 8:05","8/11/2020 7:05","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.64999,-121.936371,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",3,NA,"No",NA,"","No","yes","HD",4,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",5,"3DD.003D365B08","15U","Mark","695",NA,"AD AT MT RF",NA,"8/11/2020 8:12","8/11/2020 7:12","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 8:12","8/11/2020 7:12","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649799,-121.936462,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",2,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",6,"3DD.003D365AE9","35U","Mark","765",NA,"AD AT CA MT RF",NA,"8/11/2020 8:21","8/11/2020 7:21","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 8:21","8/11/2020 7:21","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649929,-121.936394,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",4,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",7,"3DD.003D365B19","35U","Mark","695",NA,"<2 AD AT CA HE MT PA RF",NA,"8/11/2020 8:24","8/11/2020 7:24","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 8:24","8/11/2020 7:24","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.64978,-121.936089,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",5,NA,"No",NA,"","Yes","No","MM",4,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",8,"3DD.003D365B06","35U","Mark","760",NA,"AN AT DF MT RF",NA,"8/11/2020 8:38","8/11/2020 7:38","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 8:38","8/11/2020 7:38","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649811,-121.936172,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",6,NA,"Yes",NA,"","No","No","",4,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",9,"3DD.003D365B3C","35U","Mark","710",NA,"AD AT MT RF",NA,"8/11/2020 8:47","8/11/2020 7:47","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 8:47","8/11/2020 7:47","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649738,-121.936203,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",6,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",10,"3DD.003D365AE3","15U","Mark","Adult Fish",NA,"AD AT MT RF",NA,"8/11/2020 8:53","8/11/2020 7:53","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19,"8/11/2020 8:53","8/11/2020 7:53","BRESHEARS L","ODFW","LADDER","HAND",19,19,NA,NA,NA,45.649849,-121.936317,"GPS",NA,NA,NA,1,NA,NA,"D","ID:",3,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",11,"3DD.003D365B1B","15U","Mark","450",NA,"AT MT RF",NA,"8/11/2020 9:21","8/11/2020 8:21","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 9:21","8/11/2020 8:21","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.650009,-121.936089,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",4,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",12,"3DD.003D36577A","35U","Mark","810",NA,"1< AT MT RF",NA,"8/11/2020 9:30","8/11/2020 8:30","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 9:30","8/11/2020 8:30","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,NA,NA,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",8,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",13,"3DD.003D365791","35U","Mark","680",NA,"AD AT MT RF",NA,"8/11/2020 9:36","8/11/2020 8:36","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 9:36","8/11/2020 8:36","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649849,-121.936142,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",9,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",14,"3DD.003D365794","35U","Mark","680",NA,"1< AD AT MT RF",NA,"8/11/2020 9:41","8/11/2020 8:41","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 9:41","8/11/2020 8:41","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649879,-121.936234,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",10,NA,"Yes",NA,"","No","No","N",5,"YES"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",15,"3DD.003D3657BB","35U","Mark","800",NA,"<2 AD AT FU MT RF",NA,"8/11/2020 9:44","8/11/2020 8:44","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 9:44","8/11/2020 8:44","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649921,-121.936119,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",1,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",16,"3DD.003D3657A5","35U","Mark","730",NA,"1< AD AT MT RF",NA,"8/11/2020 9:49","8/11/2020 8:49","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 9:49","8/11/2020 8:49","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649879,-121.935982,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",2,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-224-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",17,"3DD.003D365779","35U","Mark","535",NA,"<2 AD AT MT RF",NA,"8/11/2020 9:51","8/11/2020 8:51","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"8/11/2020 9:51","8/11/2020 8:51","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.65023,-121.936058,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",3,NA,"Yes",NA,"","No","No","",4,"No"
